source_id,corpus,source_folder,relative_path,category,size_bytes,sha256,characters,physical_lines,markdown_headings,replacement_characters,machine_read_status,semantic_review_status
B0365,book,Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012,知识涌现分析\01_知识元语意分析.md,emergence_semantic_units,10877,c12fdeb34a5caea69a99aff5d086135a5061ea706f8f0fe583915f58181176cd,6286,106,16,0,complete,pending
B0365,book,Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012,知识涌现分析\02_语义链接网络.md,emergence_link_network,11922,8ff8a20b902dce65d9b2f43ed42267acbea501d8ef8af89845f2060c9fcc38a7,7579,121,16,0,complete,pending
B0365,book,Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012,知识涌现分析\03_知识涌现计算.md,emergence_computation,12297,6677cc8761d302c3e102b0384707b105b84617b86a77ce52ebbd9ee2a13f965b,6653,124,13,0,complete,pending
B0365,book,Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012,知识涌现分析\04_知识发现报告.md,emergence_discovery,10101,3f3129450779753feba4e8fceee608986bbb897b7ad5ab0be39d6d9171c22535,5236,85,6,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,分析报告.md,legacy_root_report,9218,92a1db9c0cf99c2d71bdc4d09bf49d50de3ac1d01a4a34fe57b36874c9bff983,5140,83,10,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,分析报告\00_整体分析报告.md,overall_report,14517,4b84c6a9afad4852a807ca15c642aaa87b3296defdb1c4f8a6b4d19b3d75bbbf,7534,123,13,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,分析报告\Ch01_分析报告_Social_Daydreaming_Before_the_Revolution.md,chapter_or_full_report,7769,891c13779f5ac9cd28cfe27322a23f2cc5f55026e7664587c48947d0e4851b53,4226,66,10,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,分析报告\Ch02_分析报告_Revolution_Utopias_in_the_Air_and_on_the_Ground.md,chapter_or_full_report,7045,0c19de014338c866e3c514d47a80856ff71ad137b116ea7b14868a0b365ddf1a,3849,64,10,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,分析报告\Ch03_分析报告_Revolutionary_Iconoclasm.md,chapter_or_full_report,7148,4d880c5b5ebe7948e3757f2aa13f5e790358215e58db0aba018529799c070cbb,3969,71,10,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,分析报告\Ch04_分析报告_Festivals_of_the_People.md,chapter_or_full_report,6950,0fb55983e1c2c8977ebf620f6f9665a0e463ea2d4521ad16a0103c37fafc8a0b,3902,69,10,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,分析报告\Ch05_分析报告_Godless_Religion.md,chapter_or_full_report,7171,27db459747aa72c53870a37c3b962b16a7213ee8d4d64e7704e9e8ec7c0f96c9,4035,70,10,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,分析报告\Ch06_分析报告_The_Republic_of_Equals.md,chapter_or_full_report,6919,2dfccf621fc5b86b2a9f6ce0c7e2ab34125c86d86d267f8fd5b08f5792a5bd96,4065,70,10,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,分析报告\Ch07_分析报告_Man_the_Machine.md,chapter_or_full_report,7552,de44bcdb088aa2b0b01feef298f3ebb95a83de8b5607f82c2306dd78cd4c9457,4289,69,10,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,分析报告\Ch08_分析报告_Utopia_in_Time_Futurology_and_Science_Fiction.md,chapter_or_full_report,8442,b2eeb0d04986c3d7dc8c1784ab9a5629fa9b8b1ba3ffd1bcecf9acf3305a393d,4842,69,10,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,分析报告\Ch09_分析报告_Utopia_in_Space_City_and_Building.md,chapter_or_full_report,7356,86c522befe2ccd5b7d0d6a0b88a3423b1ec35b1eb75a5fc16ee3a2536814070e,4278,68,10,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,分析报告\Ch10_分析报告_Utopia_in_Life_The_Communal_Movement.md,chapter_or_full_report,6797,13e42b599e0bb5ea4d558d72f94cb78e9837a6ded18b2aaf8772909437d82165,4027,65,10,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,分析报告\Ch11_分析报告_War_on_the_Dreamers.md,chapter_or_full_report,6868,7b25a80e8ada0a9e6f17369500055504903715d6c36bf87b14a4a06a0379cb9c,4012,66,10,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,分析报告\Ch12_分析报告_Conclusion.md,chapter_or_full_report,6099,6ffe5e2a59cc6a624937f1382f729b2f48fc35ce4cafd8bf65f6a8528cf0a665,3484,62,10,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,分析报告\NN_专项报告与实体总索引.md,special_entity_index,15541,3d5d9c128b8db9dd5ab8db870cfef8ca2b8f50f8aae074b7c79a4773b630af88,10525,254,15,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,知识涌现分析\00_方法与规则.md,emergence_method_or_overview,4556,82d0f8eb53ffee6361e8f891e81584428b06e8b8a2013996cee6feafc1c01d4b,2293,47,6,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,知识涌现分析\01_知识元语意分析.md,emergence_semantic_units,9155,fb7919a152753f718756d24f2e2ba277cb368d8e72b7061ff9a80d3cd6c7a386,5513,121,9,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,知识涌现分析\02_语义链接网络.md,emergence_link_network,6921,78b599bc8a815695598b2de79cd7cd24e7110fcf94aa7e4c70a745aa36fde477,3587,101,12,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,知识涌现分析\03_知识涌现计算.md,emergence_computation,6303,a00eb03bfeca414aabb6745714fb08ed393033247b8152d53ad1b2e5dc821215,3323,67,7,0,complete,pending
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,知识涌现分析\04_知识发现报告.md,emergence_discovery,6763,62b53c525d5d14549e352e1ce8343239a9b0721eb03f74f044bbebc38b77f35e,3182,79,6,0,complete,pending
B0367,book,"Richards, Thomas：The Commodity Culture of Victorian England：Advertising and Spectacle, 1851-1914, 1991",分析报告.md,legacy_root_report,6584,7fa5c962a843912c3ee8c647197b1980f2fcd153ad36c70d56fc53a31ac385e3,3709,84,10,0,complete,pending
B0367,book,"Richards, Thomas：The Commodity Culture of Victorian England：Advertising and Spectacle, 1851-1914, 1991",分析报告\00_整体分析报告.md,overall_report,15170,f753919c44a6d9ae66d2d81d14ae7b4f30aed15020301b0486e6c8fb8c9e89f2,7792,134,13,0,complete,pending
B0367,book,"Richards, Thomas：The Commodity Culture of Victorian England：Advertising and Spectacle, 1851-1914, 1991",分析报告\Ch01_分析报告_The_Great_Exhibition_of_Things.md,chapter_or_full_report,8997,82c31e95278cf8ac93d4eef27a276daaa1d9b1bf3896e8687f592e5cf00bf2c7,5109,90,10,0,complete,pending
B0367,book,"Richards, Thomas：The Commodity Culture of Victorian England：Advertising and Spectacle, 1851-1914, 1991",分析报告\Ch02_分析报告_The_Image_of_Victoria_in_the_Year_of_Jubilee.md,chapter_or_full_report,9216,956707a0b3363ffb3e4c0d044258c1e7f6986af02f6e1201bae8c3e4d465f9e6,5580,82,10,0,complete,pending
B0367,book,"Richards, Thomas：The Commodity Culture of Victorian England：Advertising and Spectacle, 1851-1914, 1991",分析报告\Ch03_分析报告_Selling_Darkest_Africa.md,chapter_or_full_report,10245,1129f20bceb2a9c4fb3881a2dcbf734a1cb8f626bd0967e1aa934467d9bbbbfc,6112,93,10,0,complete,pending
B0367,book,"Richards, Thomas：The Commodity Culture of Victorian England：Advertising and Spectacle, 1851-1914, 1991",分析报告\Ch04_分析报告_The_Patent_Medicine_System.md,chapter_or_full_report,9700,8e334aa131565c40d876f02edb2468feb82457c287e0ea62fbc92659bb6a7a63,6076,96,10,0,complete,pending
B0367,book,"Richards, Thomas：The Commodity Culture of Victorian England：Advertising and Spectacle, 1851-1914, 1991",分析报告\Ch05_分析报告_Those_Lovely_Seaside_Girls.md,chapter_or_full_report,9636,7b2d32e9389e918940ae7aab46141431206c37a5212d0e0aa555184c05b74299,5938,89,10,0,complete,pending
B0367,book,"Richards, Thomas：The Commodity Culture of Victorian England：Advertising and Spectacle, 1851-1914, 1991",分析报告\NN_专项报告与实体总索引.md,special_entity_index,13844,5a16ceb3d5058f36ef8e9e3de90116dcf073b31be31193990d8391286a51f2aa,11741,360,17,0,complete,pending
B0367,book,"Richards, Thomas：The Commodity Culture of Victorian England：Advertising and Spectacle, 1851-1914, 1991",知识涌现分析\00_方法与规则.md,emergence_method_or_overview,4110,6f73e874347fdd342b02545c373d2a3b8e601de542bcb04981c8e566ac7add23,1962,54,6,0,complete,pending
B0367,book,"Richards, Thomas：The Commodity Culture of Victorian England：Advertising and Spectacle, 1851-1914, 1991",知识涌现分析\01_知识元语意分析.md,emergence_semantic_units,13187,7078729594d5049eb681cea4213f58056641c7136011f6475ed64659d511db58,7170,233,44,0,complete,pending
B0367,book,"Richards, Thomas：The Commodity Culture of Victorian England：Advertising and Spectacle, 1851-1914, 1991",知识涌现分析\02_语义链接网络.md,emergence_link_network,8366,cf5e3db0c0136cf7b9f4e4487a87368a7f3d1bc9ca5202335f31fdb42161e9a3,5762,136,11,0,complete,pending
B0367,book,"Richards, Thomas：The Commodity Culture of Victorian England：Advertising and Spectacle, 1851-1914, 1991",知识涌现分析\03_知识涌现计算.md,emergence_computation,7675,40eb57ee4584c648192afde4d16050920c98d584d22c8fedbcbd2f7e5c96ea42,4474,89,7,0,complete,pending
B0367,book,"Richards, Thomas：The Commodity Culture of Victorian England：Advertising and Spectacle, 1851-1914, 1991",知识涌现分析\04_知识发现报告.md,emergence_discovery,7101,aa414063d322e6160ba3f603f6d67e1602dbb5558ddee7dc7ce7f676ad8ba7b4,3941,98,6,0,complete,pending
B0368,book,Rick Poynor：《No More Rules Graphic Design and Postmodernism》,分析报告.md,legacy_root_report,6709,307d1a63964eeefdc9012e69da17027f2f5dd1fa343d6a026b96ad01da62fad5,3210,75,10,0,complete,pending
B0368,book,Rick Poynor：《No More Rules Graphic Design and Postmodernism》,分析报告\00_整体分析报告.md,overall_report,23156,e72d5628174c997a9af1c932174bd3a485167e5cd69b5d72962f0755ca48742b,12721,180,13,0,complete,pending
B0368,book,Rick Poynor：《No More Rules Graphic Design and Postmodernism》,分析报告\Ch01_分析报告_Origins.md,chapter_or_full_report,14802,59319beb595b75970dd10657e325c8e037a77c2f997f6ff4e93892a3d6e40bc7,8887,167,19,0,complete,pending
B0368,book,Rick Poynor：《No More Rules Graphic Design and Postmodernism》,分析报告\Ch02_分析报告_Deconstruction.md,chapter_or_full_report,17541,f5c4e11daa651cd881b13b54debc3170bffee69c273773ae81d307a212bab28e,11243,193,19,0,complete,pending
B0368,book,Rick Poynor：《No More Rules Graphic Design and Postmodernism》,分析报告\Ch03_分析报告_Appropriation.md,chapter_or_full_report,17214,08a7b138ebc5c3dd4f101190c9e619060a12796d76dc5d4578e88ccce704092b,11228,197,19,0,complete,pending
B0368,book,Rick Poynor：《No More Rules Graphic Design and Postmodernism》,分析报告\Ch04_分析报告_Techno.md,chapter_or_full_report,13297,7d33d1a4706d62cf0e00797068eadfb98f4586f57888ba2da2e9c1f2f6eb863a,8393,170,19,0,complete,pending
B0368,book,Rick Poynor：《No More Rules Graphic Design and Postmodernism》,分析报告\Ch05_分析报告_Authorship.md,chapter_or_full_report,14752,87b9ffb6a95662f5f5548724931f83adc4757d2c5dce2a66d2db84a3ec1a7d08,9665,176,19,0,complete,pending
B0368,book,Rick Poynor：《No More Rules Graphic Design and Postmodernism》,分析报告\Ch06_分析报告_Opposition.md,chapter_or_full_report,16615,693f922d4617571f84ad5e13074f10ab09a2cd490c10841b67017d3a4cad8121,10840,198,20,0,complete,pending
B0368,book,Rick Poynor：《No More Rules Graphic Design and Postmodernism》,分析报告\NN_专项报告与实体总索引.md,special_entity_index,21498,17e43c20d41612577e892ef818a23e9492ae7077631534d427b212c425dd7be4,15984,375,15,0,complete,pending
B0368,book,Rick Poynor：《No More Rules Graphic Design and Postmodernism》,知识涌现分析\00_方法与规则.md,emergence_method_or_overview,8695,fa4e34a2c90e92fce943d18085623cd8bc6fcc3548f1af8f05988db643829ffa,4005,114,14,0,complete,pending
B0368,book,Rick Poynor：《No More Rules Graphic Design and Postmodernism》,知识涌现分析\01_知识元语意分析.md,emergence_semantic_units,11394,55ce9fcfab3ce0dec36d8a4e9edee378c4b237de1ca15e7a18449ab6413a4a6d,6756,127,10,0,complete,pending
B0368,book,Rick Poynor：《No More Rules Graphic Design and Postmodernism》,知识涌现分析\02_语义链接网络.md,emergence_link_network,11972,47fd1bb2e563ee2a0619b9bd01b383eae3611c448031cc15c81c1543e660f996,7088,189,20,0,complete,pending
B0368,book,Rick Poynor：《No More Rules Graphic Design and Postmodernism》,知识涌现分析\03_知识涌现计算.md,emergence_computation,9317,fa1021555df40d1ad6993dba11cdcbba43ae1e2cfa77aa1af5461957357bf8fc,4906,87,8,0,complete,pending
B0368,book,Rick Poynor：《No More Rules Graphic Design and Postmodernism》,知识涌现分析\04_知识发现报告.md,emergence_discovery,9840,cb55cdef651d568a9d15e3f5864323ab0c1286b9441e806c5c10fff500ad91a9,5069,123,6,0,complete,pending
B0369,book,Robert Bringhurst：《The Elements of Typographic Style》，1992,分析报告.md,legacy_root_report,5857,1cd2221d251ac6c55e15ad5621f9f6db37ea2f2b13cfe2655d43f894d3997469,3305,91,10,0,complete,pending
B0369,book,Robert Bringhurst：《The Elements of Typographic Style》，1992,分析报告\00_整体分析报告.md,overall_report,16190,f03df233e05ac670fd6e908c1415a508c141dd551223f3218b11b23cfb51e117,8639,158,13,0,complete,pending
B0369,book,Robert Bringhurst：《The Elements of Typographic Style》，1992,分析报告\Ch01_分析报告_The_Grand_Design.md,chapter_or_full_report,6938,a33659ac83640f682408e74fa9a64eb725ce4a92c2b6f66314636225850bc9c5,3883,73,10,0,complete,pending
B0369,book,Robert Bringhurst：《The Elements of Typographic Style》，1992,分析报告\Ch02_分析报告_Rhythm_Proportion.md,chapter_or_full_report,7038,51d747c9e98df5524e624b0fc24723d019a58bca6fca3e8fef38e61fefdce46e,3748,85,10,0,complete,pending
B0369,book,Robert Bringhurst：《The Elements of Typographic Style》，1992,分析报告\Ch03_分析报告_Harmony_Counterpoint.md,chapter_or_full_report,6646,02328f51a096d11ce9e293a89af61ff66d4eb4de041a85cf81f2ef72d8593102,3746,75,10,0,complete,pending
B0369,book,Robert Bringhurst：《The Elements of Typographic Style》，1992,分析报告\Ch04_分析报告_Structural_Forms_Devices.md,chapter_or_full_report,5847,4ec165f35a150ecbf80800cd5518d913950dd96f4a2ab430a88f1b5d74e886e4,3226,78,10,0,complete,pending
B0369,book,Robert Bringhurst：《The Elements of Typographic Style》，1992,分析报告\Ch05_分析报告_Analphabetic_Symbols.md,chapter_or_full_report,6635,fb9b7cfb56b781bcbe0f842db1c41ddf5d94f1b300c3ad22a3ca48f99621cb41,3824,82,10,0,complete,pending
B0369,book,Robert Bringhurst：《The Elements of Typographic Style》，1992,分析报告\Ch06_分析报告_Choosing_Combining_Type.md,chapter_or_full_report,7978,adf19d78f5028cf00e65f6f6e9083ad67cd87ad671c2cee2830f772bc684bae5,4593,91,10,0,complete,pending
B0369,book,Robert Bringhurst：《The Elements of Typographic Style》，1992,分析报告\Ch07_分析报告_Historical_Interlude.md,chapter_or_full_report,8296,49e18ccd8b91b44540b2740615dcd770884694df1811f424425c487f31dc1318,5174,76,10,0,complete,pending
B0369,book,Robert Bringhurst：《The Elements of Typographic Style》，1992,分析报告\Ch08_分析报告_Shaping_the_Page.md,chapter_or_full_report,7405,c870af2315f5dceff0dd81967812957450d6cde684decc8d8f737208730fbf36,4163,81,10,0,complete,pending
B0369,book,Robert Bringhurst：《The Elements of Typographic Style》，1992,分析报告\Ch09_分析报告_The_State_of_the_Art.md,chapter_or_full_report,6920,c1aa309f791adfc7309d59e178d684082cad790de52eaa6a83ee93c31384f8cd,4199,71,10,0,complete,pending
B0369,book,Robert Bringhurst：《The Elements of Typographic Style》，1992,分析报告\Ch10_分析报告_Grooming_the_Font.md,chapter_or_full_report,6552,d5b6ffe7806b750629138e69daf7a3acd09bb0a2d698a0e03722131a2a3e57ea,3963,73,10,0,complete,pending
B0369,book,Robert Bringhurst：《The Elements of Typographic Style》，1992,分析报告\Ch11_分析报告_Prowling_the_Specimen_Books.md,chapter_or_full_report,9991,8d2e5da624835a465c77dd5f9cccc6fecbf681904171068c1cb1c69f48ea1a98,6635,70,10,0,complete,pending
