section_id,chapter_id,chapter_title,section_title,rank,source_id,corpus,folder_name,similarity_score,mapping_grade,status
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,11,B0099,book,"David Crowley, Susan E. Reid：《Socialist Spaces Sites of Everyday Life in the Eastern Bloc》，2002",0.275796,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,12,B0186,book,Henry Dreyfuss：《Designing for People》，1967,0.274671,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,13,B0305,book,McKendrick：《The birth of a consumer society the commercialization of eighteenth-,0.268326,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,14,B0078,book,Chris Calori：《Signage and Wayfinding Design A Complete Guide to Creating Environ,0.267699,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,15,B0407,book,"Steven Heller, Georgette Ballance：《Graphic Design History》，2001",0.262571,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,16,B0096,book,Dan Saffer：《Designing for Interaction Creating Innovative Applications》，2009,0.262189,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,17,B0003,book,A. H. Munsell：《A color notation》,0.259785,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,18,B0466,book,世界设计史_I_史前至一战,0.259483,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,19,B0167,book,Gilles Lipovetsky：《The Empire of Fashion Dressing Modern Democracy》，1987,0.258842,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,20,B0253,book,Kathryn B Hiesinger：《JAPANESE DESIGN A SURVEY SINCE 1950》,0.257103,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,21,B0077,book,Chermayeff：《Identify. Basic Principles of Identity Design in the Iconic Trademar,0.256857,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,22,B0355,book,"R. Roger Remington：《American modernism graphic design, 1920 to 1960》",0.255873,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,23,B0381,book,Rudolf Arnheim：《Visual Thinking》,0.254017,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,24,B0103,book,Dennis P. Doordan：《Design History An Anthology》,0.252329,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,25,B0197,book,"James H. Fraser, Steven Heller：《Japanese Modern Graphic Design Between the Wars》，1996",0.251819,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,26,B0084,book,"Clive Dilnot：《A John Heskett Reader Design, History, Economics》",0.251614,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,27,B0163,book,Garrett：《The elements of user experience user-centered design for the Web and beyond》,0.250949,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,28,B0236,book,Joost Baljeu：《Theo van Doesburg》，1974,0.250018,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,29,B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,0.249107,UNREVIEWED,candidate_needs_review
0.5,CH00,导论　设计史的对象、证据、时间与叙事,图像、档案、口述与数字痕迹,30,B0045,book,"Bijker, Wiebe E.：《OF BICYCLES BAKELITES AND BULBS》",0.247327,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,1,B0115,book,"Design, History and Time _ New Temporalities in a Digital -- Hendon, Zoë (editor",0.357605,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,2,B0311,book,"Mihaly Csikszentmihalyi, Eugene Halton：《The Meaning of Things Domestic Symbols and the Self》",0.333461,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,3,B0440,book,Walker：《Design History and the History of Design》,0.311029,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,4,B0016,book,Alison Black：《Information Design. Research and practice》,0.309226,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,5,B0183,book,Hazel Conway：《Design history a students handbook》,0.30256,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,6,B0151,book,"Ezio Manzini：《Design, When Everybody Designs An Introduction to Design for Social Innovation》，2015",0.302382,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,7,B0023,book,"Anthony Dunne, Fiona Raby：《Design Noir The Secret Life of Electronic Objects》",0.301655,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,8,B0005,book,"Adamson, Glenn; Riello, Giorgio; Teasley, Sarah (eds.), Global Design History, 2011",0.29515,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,9,B0315,book,"Miller, Daniel：Material Culture and Mass Consumption, 1987",0.291129,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,10,B0038,book,"Bauer, Arnold J：《Goods, power, history Latin Americas material culture》",0.28965,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,11,B0139,book,Edward T. Hall：《The Hidden Dimension》，1966,0.288121,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,12,B0099,book,"David Crowley, Susan E. Reid：《Socialist Spaces Sites of Everyday Life in the Eastern Bloc》，2002",0.286373,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,13,P0039,paper,Jeanne Liedtka：《Perspective： Linking Design Thinking with Innovation Outcomes through Cognitive Bias Reduction》，2015,0.282882,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,14,B0037,book,Batchen：《Burning with desire the conception of photography》,0.281056,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,15,B0459,book,Wixon：《Field methods casebook for software design》,0.280444,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,16,B0169,book,Giorgio Riello：《Cotton The Fabric That Made the Modern World》,0.279518,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,17,B0421,book,The Politics of Design： A (Not So) Global Design Manual for -- [writer and desig,0.279391,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,18,B0143,book,Elizabeth Wilson：《Adorned in Dreams Fashion and Modernity》,0.272287,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,19,B0101,book,David Raizman：《History of Modern Design》,0.271743,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,20,B0155,book,"Fiona Kerlogue, Tara Sosrowardoyo：《Batik design, style & history featuring selections from》，2004",0.270031,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,21,B0028,book,"Appadurai, Arjun (ed.)：The Social Life of Things：Commodities in Cultural Perspective, 1986",0.269603,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,22,B0242,book,Julier：《The culture of design，2018》,0.269291,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,23,B0208,book,Jenny L. Davis：《How Artifacts Afford The Power and Politics of Everyday Things》,0.268694,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,24,B0281,book,"M. Havinden：《Colonialism and Development Britain and Its Tropical Colonies, 1850-1960》",0.268317,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,25,B0312,book,Mihaly Csikszentmihalyi：《Creativity》,0.267523,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,26,B0339,book,"Paul Greenhalgh：《Ephemeral Vistas The Expositions Universelles, Great Exhibition",0.266994,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,27,B0170,book,Glenn Adamson：《Global Design History》,0.266839,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,28,B0031,book,Arthur J. Pulos：《American design ethic a history of industrial design to 1940》,0.264481,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,29,B0102,book,David Raizman：《History of Modern Design》，2023,0.26309,UNREVIEWED,candidate_needs_review
0.6,CH00,导论　设计史的对象、证据、时间与叙事,证据偏差与缺席者,30,B0280,book,Löwgren：《Thoughtful interaction design a design perspective on information technology》,0.262702,UNREVIEWED,candidate_needs_review
0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,1,B0417,book,"The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York",0.382468,UNREVIEWED,candidate_needs_review
0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,2,B0170,book,Glenn Adamson：《Global Design History》,0.374749,UNREVIEWED,candidate_needs_review
0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,3,B0099,book,"David Crowley, Susan E. Reid：《Socialist Spaces Sites of Everyday Life in the Eastern Bloc》，2002",0.359157,UNREVIEWED,candidate_needs_review
0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,4,B0151,book,"Ezio Manzini：《Design, When Everybody Designs An Introduction to Design for Social Innovation》，2015",0.35655,UNREVIEWED,candidate_needs_review
0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,5,B0005,book,"Adamson, Glenn; Riello, Giorgio; Teasley, Sarah (eds.), Global Design History, 2011",0.351446,UNREVIEWED,candidate_needs_review
0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,6,P0041,paper,Laura Forlano：《Posthumanism and Design》，2017,0.343632,UNREVIEWED,candidate_needs_review
0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,7,B0290,book,"Margolin, Victor; Buchanan, Richard (eds.)：The Idea of Design：A Design Issues Reader, 1995",0.33769,UNREVIEWED,candidate_needs_review
0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,8,B0059,book,"Buchanan, Richard; Margolin, Victor (eds.), The Idea of Design, 1995",0.336418,UNREVIEWED,candidate_needs_review
0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,9,B0036,book,"Attfield：《A View from the interior feminism, women, and design》",0.318534,UNREVIEWED,candidate_needs_review
0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,10,B0303,book,Mauricio Tenorio-Trillo：《Mexico at the worlds fairs crafting a modern nation》,0.315626,UNREVIEWED,candidate_needs_review
0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,11,B0157,book,"Forty, Adrian：Objects of Desire, 1986",0.313817,UNREVIEWED,candidate_needs_review
0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,12,B0309,book,Michael Twyman：《Lithography》,0.312053,UNREVIEWED,candidate_needs_review
0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,13,B0065,book,Carl DiSalvo：《Adversarial Design》,0.30794,UNREVIEWED,candidate_needs_review
0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,14,B0198,book,James J. Gibson：《The Ecological Approach To Visual Perception》,0.307212,UNREVIEWED,candidate_needs_review
0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,15,B0156,book,Fiona MacCarthy：《William Morris a life for our time》,0.305831,UNREVIEWED,candidate_needs_review
0.7,CH00,导论　设计史的对象、证据、时间与叙事,全球设计史的三种模型,16,B0214,book,"Johanna Drucker, Emily McVarish：《Graphic Design History A Critical Guide》，2009",0.304745,UNREVIEWED,candidate_needs_review
